alpha,mu,alpha_s,G,G_F,coherence,fertility
0.007859757561868106,1594.1519218481951,0.10148127501712403,1.5907032490449753e-10,1.5193825511461233e-05,0.3690391373171841,0.20468447624683006
0.007835404993411633,2032.2095959421679,0.1059415071707764,3.270913509334236e-10,7.30407272424653e-06,0.38335264995413915,0.01649733720206983
0.00840666349730066,1631.070413416096,0.12989154832561428,1.23175361683532e-10,7.609428873458174e-06,0.1687225348883251,0.06344398706139044
0.007034295595654992,1660.4030761896217,0.11419172104448656,2.8226756470558745e-10,1.1930494558511781e-05,0.5449274889824652,0.03631261214581297
0.0059194071543120464,1988.6649713197428,0.11309219029981675,1.4822052702323137e-10,1.4102478304634345e-05,0.10702681372453537,0.21517537180790292
0.00690729421190544,1725.1240765428724,0.11061468547603595,3.272794101740727e-10,7.230801296549846e-06,0.45108865615976135,0.048475682824219386
0.005958214066374772,2079.441143898498,0.11974982975626514,1.1005497943534625e-10,1.1852200413991308e-05,0.11627980249334506,0.0052358339441509905
0.008414318265801985,1726.8874382183735,0.10121304934763167,2.532848167304089e-10,1.6103627151151196e-05,0.16088533727644863,0.016463394269453976
0.00819439044890165,2015.923966542778,0.12770243385424307,1.6680140057352101e-10,1.3857050988886378e-05,0.206222950197307,0.00085783126361546
0.007154752207287227,2083.10766861251,0.12556113204696312,6.401120500517521e-11,1.1791414071147429e-05,0.8748479473163555,0.231755339944276
0.007996790218418977,1780.2447461874763,0.11549089152118089,1.8564173752366233e-10,1.2710980376100792e-05,0.278208956621101,0.0732194255843384
0.008741060095360657,1585.9185357067295,0.10858690629583147,2.64680848617823e-10,1.543680935369193e-05,0.149021776518631,0.032592595273443076
0.006508954437767289,1768.2567776613341,0.1371762048684029,1.6804637656444562e-10,1.5083731018875659e-05,0.22568523484358977,0.012209329575168182
0.00837668741948347,1588.2729572248477,0.1062137703413637,4.153817349736507e-11,8.522118343616056e-06,0.21840975164511325,0.08890514058059096
0.006772573393231072,1963.9075684344396,0.1331416341772112,1.8018804883953183e-10,8.022015034741876e-06,0.371376910144269,0.14358287407690046
0.007177974883061676,1906.125665551952,0.10559660270244463,2.3902796111644594e-10,1.5411200378420384e-05,0.6211804429013607,0.20578120584124943
0.008424830041621622,1925.7708097949903,0.09452994956761344,2.609327246744293e-10,1.5177988168060942e-05,0.17213522542581358,0.0034677289932059075
0.006925643364996381,1985.7521242127991,0.13224312885663847,1.219395144297066e-10,1.5609142559125118e-05,0.48226981815986797,0.19449273500006337
0.008670804072938102,1985.5039167964844,0.11185273156199294,1.3013993959708502e-10,1.4219739612681738e-05,0.1335552541736563,0.030421571226086918
0.007657067314484695,2071.6731090642584,0.1354469901028088,3.2164761262369083e-10,9.909457737811304e-06,0.4868908085911849,0.026099485865763425
0.0059175209355333755,2051.5587049581263,0.11063137429593703,7.733306562673475e-11,1.3724457940252175e-05,0.30664158816465936,0.0801328258364319
0.007059725039400586,2051.480614640888,0.12966489757522634,3.287731997040774e-10,9.855463706167898e-06,0.6793030625260607,0.6658115315633976
0.008035442014074268,2074.7790329586915,0.11485556125719601,1.0429276594577012e-10,1.1332367506148495e-05,0.27551109709613486,0.006718323516610146
0.0068458682110322305,1918.374756135706,0.1247449506967883,3.100661730616087e-10,1.313944894802431e-05,0.42357161060445814,0.13979381924528994
0.007048153591389655,2012.3186542587293,0.11348150834587936,2.882431750098904e-10,1.0678671877954633e-05,0.5506328690725885,0.19945081193190883
0.006996610079440442,1680.5595620570982,0.1403465233285186,2.443518613284889e-10,1.4202387700458262e-05,0.5162733376266818,0.04578019631807586
0.007532064761405825,1681.9467706697467,0.09940631301844528,2.3450950916480167e-10,1.3564700666398217e-05,0.5897960424628569,0.19470623844004514
0.008108466759641136,1786.679387745363,0.1097293182719605,2.8070506467177705e-10,1.116569236451097e-05,0.2568962424502952,0.03837352389197747
0.007700590654966648,1980.3765785805747,0.11959021903716645,3.2558609467234454e-10,1.1220541518469197e-05,0.484870940826121,0.0493503884990286
0.008235523797587631,2098.2652430678313,0.1200910242378484,2.1419752012365472e-10,7.064564280787832e-06,0.18469421353489782,0.0043334893195376
0.006953723556522575,2010.0524336801532,0.10103920317877216,2.3820286306770413e-10,7.968071426391085e-06,0.491605520576893,0.20218083905481296
0.006566586361652472,2090.412322182984,0.1141087032857946,2.6508253812198146e-10,7.2290982560656954e-06,0.2680923318051737,0.15164993816280933
0.008705301699241351,1620.3322420901864,0.12799185147250403,8.208881623661388e-11,1.2852774954351377e-05,0.27439416512425524,0.017595552960041394
0.007430696931727358,1810.4273592313746,0.09775336614539956,3.003124776491275e-10,1.4906273221349678e-05,0.6187936939069911,0.19908946852721168
0.008610530561614193,2035.3975162570164,0.14083905506516498,2.979677385222498e-10,1.2866058668270242e-05,0.14900290919121917,0.0016732443066902994
0.007926261335843406,1802.524866941523,0.1309170807057903,2.8199679475689617e-10,1.0967595618387431e-05,0.3263290585873177,0.07625087265691846
0.00690090760591744,1700.6837014337723,0.13977405466110987,1.530025750663995e-10,1.0179961378710942e-05,0.4681153921028153,0.03234851118844514
0.006940228647755195,1871.7919474453965,0.13677646617468284,2.944936493082016e-11,1.2039925859183159e-05,0.48980272404062797,0.15273178369407803
0.006170835586100725,1590.9614716545864,0.12536524948577144,2.429170604481126e-10,7.323830815212284e-06,0.13340438416688047,0.037742206699962075
0.006024744717283046,1586.4037693873847,0.12044453136238255,1.527335213543768e-10,7.198912205033976e-06,0.10945430070254514,0.0028560414566598455
0.008092011715246938,1890.0638747655855,0.11131493069165999,2.42471809620863e-10,1.3768200490871376e-05,0.24675707813087794,0.012205055994239065
0.008520843012329265,1648.2456824991425,0.1323051143718032,3.1726818726680354e-10,1.6108508998241188e-05,0.1528285879221738,0.04765637662513949
0.006316551628271145,1680.1980589649072,0.12212004156219916,2.5595321253875845e-10,1.1816327560449764e-05,0.17393806094032194,0.02916085667910652
0.006513384915346508,1678.5962047905696,0.11515355465070252,2.844103020948814e-10,9.663196854812764e-06,0.2194350608833295,0.0019507123220947036
0.006381909763403566,1970.3711459060587,0.1103415234102105,7.085382759992447e-11,1.4505444849506848e-05,0.3974334216002514,0.039893427754701574
0.006616881728433123,1647.5030279847372,0.1393791991865002,2.6252918958372666e-10,1.5966804694181426e-05,0.29811059228334674,0.002139143662466049
0.008508520867903614,2047.918812214857,0.1225912140195837,7.302566548944706e-11,7.265043511434209e-06,0.3859627790972451,0.021440939035292574
0.007525872582549859,1755.3899315135495,0.13050496185080318,8.300214702297679e-11,1.5495636260468777e-05,0.7064257003194443,0.2007341682732821
0.006872838018016676,1863.0866699830863,0.12226297054906313,5.766393612174825e-11,8.6960331882269e-06,0.6329146421742501,0.11665704332092418
0.007889689916646918,1590.7005747214212,0.09696786923013268,1.1624987280848156e-10,1.128741228068974e-05,0.3450907345903504,0.19935743026603484
0.006609554309313567,1701.307116613138,0.10073835129309565,2.044151666910409e-10,1.4770774964754542e-05,0.2593076848116818,0.011355418566110923
0.007750381456128823,1938.8265196981279,0.13057159981291855,1.3765423888163145e-11,1.1709380632506217e-05,0.42600271013256497,0.06865744889126789
0.00808921350900666,1762.6574889073604,0.11921350194076558,2.9476921101881624e-10,1.190144311506193e-05,0.24913898802284806,0.061520494337402844
0.008077672387297266,1732.1275749931572,0.13793077029891185,1.3254552991900288e-10,7.350316226152802e-06,0.26002549527145324,0.07238369876687706
0.007412041493856864,1987.836545519893,0.11387880134216105,3.026458864997782e-10,7.653014709452783e-06,0.6537987055542099,0.16241111743457998
0.007645604407408576,1619.6984800494834,0.12567148413166396,1.7688078017799363e-10,1.0006224678004514e-05,0.5120379660154848,0.23902662025444948
0.006197329273151196,2070.13389559476,0.09827469416736137,7.315077914640753e-11,1.5207196993673647e-05,0.3880775736603236,0.018377238721663896
0.008513204558395016,1797.6169247456487,0.09707050788976057,1.5647233495084605e-10,7.829235210751323e-06,0.14515431114367272,0.008548173494974162
0.008446378806730739,1834.405463587027,0.13001488501220082,3.271492400077529e-10,1.2742747826673763e-05,0.1992445327849929,0.00721917259515729
0.00826628727646032,1891.1945114316582,0.11183790623814197,2.7886222417726635e-10,1.5911678789695185e-05,0.18883629996882437,0.012305075039420969
0.007913308803822728,1673.7924950104102,0.13084402266258652,4.319476157485368e-11,1.408150977816886e-05,0.4116313282791577,0.1631576657794669
0.008704987942511549,1663.0426103093291,0.12266089293245375,1.0926338757992145e-10,8.99732078909666e-06,0.14436566988189636,0.02049648884370325
0.00803368448099816,2027.542142119109,0.10419668670131842,1.804873772086854e-10,7.85602290318778e-06,0.28453843611325425,0.0005842416634151261
0.007497259248736902,1995.8960116406251,0.10529225100362523,1.3614351891855228e-10,1.4904851422157947e-05,0.6012337231862662,0.07270457231461727
0.007533580499890835,1923.5645697585098,0.13946601093407437,2.4953393860924194e-10,1.4804792405150396e-05,0.5719796340879219,0.12161726422194441
0.007181808717683555,1784.1268171647707,0.10260809703202306,1.390090767522488e-10,1.18518570978986e-05,0.6118295956903421,0.16365804555205118
0.008032579702518187,1930.1667330705022,0.13394731998508722,2.5550030626369893e-10,1.0913435137779076e-05,0.2794137255270378,0.004670699037997409
0.008733261642428006,1897.0766630859662,0.12321058454342904,2.592457080458997e-10,7.907463716262377e-06,0.14105883647779155,0.0034212045476400776
0.008492102182669025,2100.0284622390973,0.09653589691117384,1.0341401755740731e-10,1.3857280080293339e-05,0.16869129183015297,0.0020557151276211104
0.006515889421396589,1865.2605384125968,0.10107102522179624,2.70389965191497e-10,9.979459922310103e-06,0.23511369027878654,0.024379098098413175
0.0063819489124332125,1611.5948973739223,0.10431731727456461,3.2637488263769374e-10,9.692318740049774e-06,0.18202308706638565,0.006189639371997598
0.008312798796646755,1598.9361748008496,0.10539107322901352,1.4499704405146735e-10,8.150423538609356e-06,0.20521134082829032,0.10002013513370255
0.008529804234163968,1981.508002240526,0.12184116110696364,2.963584072349381e-10,1.2535674453690127e-05,0.13479756649569943,0.0019640263006432622
0.008144568649606849,1933.0186175511874,0.10110150735499786,1.2041384383919658e-10,1.2914901268845305e-05,0.22688034824331302,0.007523411664306515
0.008390773723964632,1588.8172756557065,0.09534262250150535,8.671739099033827e-11,9.742386769508167e-06,0.26658923513202576,0.08578093298775107
0.00689203970982922,1600.9663107694103,0.127151713458504,2.547732679025905e-10,1.4648705203023692e-05,0.44785081434495566,0.029444374403265326
0.008014019141451322,1993.1044127475927,0.09820969862767488,2.339142697967349e-10,9.918307663710525e-06,0.29845959063838423,0.010451628919471634
0.006665845782932899,1815.872587827768,0.09903611035549761,2.1928017284268501e-10,8.517823862562256e-06,0.2950918507018362,0.032575733444250826
0.006334521812215797,1953.2760151489242,0.11136139278392088,1.5189042461019994e-10,1.1799642175578537e-05,0.17281001181981553,0.027646749728112707
0.008091891681552634,1681.2822315553874,0.11404287598275635,1.059725868405707e-10,1.5775684963647786e-05,0.2856207892725697,0.11784506645038371
0.008727935326869054,1649.372970397021,0.09697064607827548,2.088823744435952e-10,7.4111629416580815e-06,0.12645184534336668,0.01149006104334582
0.007552947466179919,1649.8129984485668,0.11941902411211573,3.2751545674171945e-10,1.2697637413035952e-05,0.5521900588781246,0.18744491763623272
0.008182277516718392,1905.0821270534645,0.11583920207417417,2.9467999144720523e-10,1.4787789332401401e-05,0.22987832057704363,0.2143960887647534
0.0072208064537443595,1888.4128234647224,0.10536853832950531,1.0947000615223631e-10,1.2482543749060626e-05,0.6155874211626774,0.2219511626138336
0.007115254344518882,2070.6122035552116,0.14024725093304471,1.6309575658512967e-10,7.805087889582033e-06,0.5849483383117565,0.15807951291873404
0.0064687758996954305,2016.0576681786458,0.13685121005606982,9.932393589989583e-11,7.310066181804656e-06,0.218961694336534,0.07208160793723177
0.007522414491475577,1664.532901904129,0.1410241411305783,6.261603623748888e-11,8.321900608957047e-06,0.801538639783401,0.18650995528579656
0.008191591710307557,2086.709827822726,0.09812225813195401,3.175587739107981e-10,1.152326594515174e-05,0.22261286119011847,0.020844234478868507
0.006220711510170876,1961.4303529564081,0.1090227137339772,2.3146852931220867e-10,1.0849314982441457e-05,0.13017372915700204,0.01604123893983387
0.00677756162360136,1734.044507901465,0.1130180092949699,2.654310451072661e-10,1.095653526192158e-05,0.3615272903646862,0.025351046529735338
0.007307799896449741,2047.930189150432,0.13246184567683827,2.4114153565192427e-10,1.0845563618707372e-05,0.631699483801644,0.12291481664040936
0.006258604669003074,1620.1189840797635,0.09852172656673441,1.1598919348287575e-10,1.1509177220023298e-05,0.14774842710358974,0.0219949639434609
0.007517478596621648,1792.8148316514985,0.09749733770693564,3.1089582698761026e-10,8.004694347879898e-06,0.5879129039520995,0.18350886885399875
0.007306312682406912,1792.0246241972184,0.1359413347273894,2.512638997739476e-10,1.3201988383953856e-05,0.6406051265730929,0.204418611594354
0.006016966970835494,2054.7178027905375,0.10216471559140784,9.706256310929362e-11,1.1537028296325259e-05,0.1348604607129076,0.002028085273298764
0.007350069887508359,1735.2236851891732,0.11266658277227531,7.373677697041546e-11,1.5364445511478397e-05,0.8733574313212591,0.17964334551721678
0.0058501373532444416,2097.398758407436,0.10334679104904376,1.8961242561453947e-10,1.109891065612515e-05,0.09625142429057802,0.007343823292497988
0.007241671661758474,2027.2859437891025,0.1065098560055176,2.806859060481343e-10,1.5365744246420707e-05,0.6500810681594048,0.14534197756976824
0.007739945231398955,1730.3487978544263,0.12535969747102912,1.0201615865929249e-10,9.67351543005118e-06,0.444132681527834,0.17710715409579036
0.007407359835927184,1855.1333601319975,0.100875478111699,7.324001847866146e-11,8.610124558804413e-06,0.8494149041767112,0.18796438255031042
0.006249085405451692,1882.5337521836811,0.0973785531126003,1.1803827346669064e-10,1.2604877237638463e-05,0.15996741780973658,0.0013884766124547118
0.006954889244801372,1566.2360157683017,0.10947932974377352,1.322527808573666e-10,1.6094582254337493e-05,0.488767743362491,0.03844159030853336
0.006913828290334019,1582.9804520289354,0.12575960576269657,2.1397017337614548e-11,1.4730719480938812e-05,0.4618529007894006,0.08161762534409245
0.006171501648676889,1733.0281759995098,0.12418229308736249,2.231123060458779e-10,1.4893566953692291e-05,0.13422109364248594,0.00032370266653037314
0.006359209392953036,1755.4480185013974,0.11805805939216943,9.29142475129055e-11,1.2118369492115406e-05,0.19814977561668412,0.006400164339118851
0.008375001884507974,2071.3548300725506,0.11809703399254116,3.3053947159957937e-10,7.551113780117594e-06,0.1763378995782684,0.014469900955001953
0.008691951514868844,2076.434729193097,0.10144207825268077,3.209507475627145e-10,1.2867609146241314e-05,0.11900111109405159,8.81565999799338e-05
0.007352219119358606,1696.4286183548259,0.1406763570630188,1.3761055436804086e-10,9.046637412881526e-06,0.6449284869581531,0.16466486462503513
0.005839943210649501,1846.2450348370148,0.12474825134832429,1.404120686720828e-10,1.2445988085606054e-05,0.07206935865973754,0.004890420458779822
0.006399728675168072,1734.7767984684942,0.1186416862179421,8.448681418601836e-11,1.2650516727230161e-05,0.3253913623845471,0.0
0.007065640231062583,1929.2811939939156,0.1098029367425818,1.1497060288383382e-10,1.4700848652008559e-05,0.5593825809453924,0.20080719056522223
0.006011862913564893,2055.1660901662285,0.1054048433700959,1.2444219703291453e-10,1.4709146069933822e-05,0.11925400408480905,0.009292101667756562
0.007110130831895737,1840.2358551455295,0.11276732020640347,8.338641519637932e-11,1.196462479547206e-05,0.7081125397339231,0.1982830835689641
0.005864229495620524,1591.1386436956057,0.12079043881857468,1.8432640908609114e-10,1.4517806167104684e-05,0.09567375570743264,0.006144732978663541
0.00849142536818262,1611.1101071231917,0.1277910610956423,3.6557559679997646e-11,1.599181181583391e-05,0.2021345897200352,0.06153137442694717
0.007633515967772682,2101.060821817563,0.11764418347244847,2.5980794682690147e-11,1.1070538253053193e-05,0.501321697875558,0.017340811334883185
0.007531827162255142,1753.3346350926233,0.11803962686539266,2.6353539996870035e-10,1.5809853866883595e-05,0.5794081203226198,0.19782394147751114
0.006447821464811929,1760.0955776989688,0.10408603213289216,1.6833483798342562e-10,9.458697858715432e-06,0.21806332161341604,0.008413639765044912
0.00755701014208128,2033.330214880477,0.1210402648278565,6.959248915735498e-11,7.373984601198141e-06,0.8025545522039248,0.04580461437629035
0.006343598613943859,1839.9920349995987,0.10775857059093115,1.6886238888821125e-10,1.3470004417295676e-05,0.15334827560843503,0.02092634283613804
0.008300310959529753,1884.317289437797,0.12773657949210465,1.0453254111702556e-10,8.314250913106898e-06,0.20098296903018825,0.0064106324364391325
0.008682793746271924,1850.7343624704686,0.1324482536535158,1.0430666126666083e-10,1.504287153544245e-05,0.13014494171699065,0.00954256456966648
0.00689826091295629,1728.114920577077,0.09825351663596314,4.7926502047500045e-11,1.2710918728445148e-05,0.5516740101678491,0.054264456189999255
0.008480003982697479,1930.2698267823125,0.13780934048091154,3.284207234094988e-10,1.2532842847562503e-05,0.16770735686618557,0.005913854901650924
0.008430023343033612,1628.794269469974,0.1056372996489189,2.708995949948921e-10,1.484736089249451e-05,0.16473448547411898,0.05989361420063006
0.0075567044431805825,2031.5385585128602,0.13019901384139232,1.2760749736408193e-10,9.690581212340362e-06,0.5707820502682794,0.04988298369604103
0.007873094941592112,1954.6595831255777,0.10929184764521592,1.3200812185886862e-10,1.3060764113776769e-05,0.33545939122159557,0.042555863354492844
0.006724185559140439,1795.66655302658,0.1242614607822563,1.470274888728631e-10,1.3510274416520358e-05,0.30920304650484226,0.04729821467857899
0.007704698638554787,1612.8716928460744,0.10610291227571184,2.3556868707290824e-11,9.692657784287246e-06,0.4574355741326991,0.204039157968893
0.006879130724210385,1921.871380438153,0.0945837155159144,2.904679039347802e-10,1.0431612230804765e-05,0.45062918727124274,0.1525365007431403
0.007911708970089667,1915.8094827551097,0.10918666534899629,8.021214665803572e-11,1.2531645075204945e-05,0.46454140909841096,0.027384182524153977
0.00829698444941601,2029.5655376963634,0.13774917440205459,8.166275912760944e-11,8.24693002121416e-06,0.3425001189751375,0.003219445998073102
0.007214326334479957,1947.6161117154866,0.11143368649731658,7.990708501079717e-11,1.2760598501508718e-05,0.7907572430574932,0.185038716651544
0.006647883267062145,1778.2269794202768,0.09816515138748853,1.5361678435671067e-10,1.4239878839658698e-05,0.2824877022929417,0.0282554614725568
0.008140505269594311,1935.2345429460618,0.11850411957812823,1.4500862839328236e-10,1.5040078531466569e-05,0.2615589700647269,0.00845911000461307
0.006237739576855839,1991.8837162708478,0.11947883005669149,6.860508467940047e-11,1.596611762340408e-05,0.40032997813590165,0.015555015980687812
0.00672685444515019,1888.990926630293,0.1036125080552038,2.678460223596614e-10,7.697708822506135e-06,0.3568078674152684,0.08292794735202393
0.007539312396714661,2031.911473156667,0.10609068489019846,6.303606353095669e-11,1.514164533614753e-05,0.8080691210042648,0.1049141249377516
0.0074371307335286164,1606.6829427317348,0.12397301438761896,3.107040752242874e-10,9.5155099693431e-06,0.6229578979875128,0.1271025606391261
0.0069478552566656525,1620.4524670503731,0.129616007111514,1.7500413581793905e-10,1.1038547797388812e-05,0.4860448523351258,0.019369953725156437
0.006049715763910579,2032.3849975772741,0.09510133400007846,5.629208322438848e-11,1.1565463557969268e-05,0.314839542202616,0.04567101545835808
0.008723168801619057,2052.599290957294,0.10638584794255478,2.1309892089911086e-11,1.2750434094166749e-05,0.1224566793440588,0.006571451293160403
0.0067226445109114675,1666.4494068356487,0.1061255017992166,1.0744844567661405e-10,1.084277481457483e-05,0.3168733460451301,0.014768463203702908
0.0070297505096648,2066.389578517198,0.11707407062802333,8.368312883439556e-11,1.3330562236383438e-05,0.6607016006904134,0.187975851222507
0.0060750226519023145,1801.9248798613035,0.10323745227817047,4.7570518012444996e-11,1.399074180129305e-05,0.19813388708833113,0.011410255405618599
0.008042550246004424,1569.7371561072243,0.10782917175179384,3.201689306064353e-10,1.2303392324495113e-05,0.2658746562934522,0.2023043022206712
0.008683536093313834,1587.790613228811,0.09776796439679217,3.2789828314152114e-10,1.0978564406311725e-05,0.17595042988934995,0.033556879429605516
0.006533013614479261,1934.421650049437,0.13871896358298264,7.241778888942824e-11,8.749992046484376e-06,0.49263668156917856,0.05446578099444913
0.00672509718730582,1929.7471295819546,0.10804168286372358,2.481620102094928e-10,1.3604687628460805e-05,0.3357197389794541,0.11714224036135922
0.00588059198669943,1726.887165960422,0.10465014996670573,1.2621884627845306e-10,1.3559198542991428e-05,0.06459713730601388,0.0016041782207620913
0.006721217938236954,1715.6931358103457,0.09975532044108355,4.5093094667910913e-11,8.547364839532186e-06,0.39641167912631164,0.01781047337080135
0.006050944640826018,2046.200530702901,0.129393997203809,2.6582753964673184e-10,1.6202409268259736e-05,0.1185407659876005,0.010953193367196657
0.008666565319046863,2093.026459605943,0.10140106502668124,2.6812504607946334e-10,1.1705675598579861e-05,0.12609773529545779,0.007088357412174356
0.008431697004093264,2017.12380223916,0.10433053641519194,1.1448590071487542e-10,7.03545804627271e-06,0.19307468194338442,0.0035423519698665924
0.005884774524169582,1691.3804800471412,0.12401853906373864,2.5035484978872806e-10,1.2040016285708982e-05,0.10645780018954812,0.0074772527901319965
0.007342341845816525,1873.9268616442157,0.09460641959122468,1.5636873089488194e-11,8.429424810241441e-06,0.6438223280340541,0.21508565600871501
0.006013572176381172,1733.8723311527574,0.09962670157418155,3.123533758339945e-10,7.105423600567528e-06,0.10179575382992012,0.014129842044386597
0.006549623089286582,1708.9597171835674,0.10807187321988956,2.3186438803128923e-10,1.0184575123029183e-05,0.2556905991374265,0.009735982654542308
0.007756899205223213,1750.147066670824,0.13802746012204076,9.845762949945749e-11,9.475568615050615e-06,0.43820919757090204,0.15338020496030444
0.00607608325479279,2091.146865598965,0.09779163801074026,3.179010167377922e-10,1.6126486349836293e-05,0.14717182877138066,0.015449254635122478
0.006372872163054866,1874.2336015306823,0.1240152227992325,2.033933919111553e-10,1.4374894078609384e-05,0.182610825877986,0.030145385608785897
0.006436773021210768,2024.9802700335104,0.13849554349056545,1.0509510717871004e-10,1.559385221077854e-05,0.2060136882676499,0.07284981792244227
0.007922837570420399,1816.6261438267875,0.11592667644332583,9.151692585022218e-11,1.60221453217548e-05,0.37663532633105623,0.0759340767665766
0.0073467488081649015,1923.9100913991715,0.09871715254957363,1.9594807090290366e-10,1.2078793887168934e-05,0.6499356058838415,0.1901924577218635
0.00605790648479605,1691.4422633813142,0.09754464628541869,3.073342506760994e-10,1.0136808015507917e-05,0.11155478615932933,0.007477543382885064
0.00587531373235259,1905.0474951218835,0.13557438489241286,1.705588546952886e-10,1.4649546998404018e-05,0.08810549682352901,0.006023054903570476
0.007856293311861468,2083.6887814066795,0.09520691464071386,2.914530268160527e-10,1.1602934259500737e-05,0.38600659633234846,0.0060237172480439045
0.007131747127728321,1965.180241116805,0.09754900457334119,2.7411965960525945e-10,1.3804790676281784e-05,0.5883676256474476,0.20627644830390784
0.006543214691032023,1648.465240273506,0.13299383517874816,2.2912849827736673e-10,1.0168871899820351e-05,0.24972532720764118,0.0011605298645274106
0.006793865944188977,1715.2292250710052,0.11163376323004491,1.8035087104377237e-11,8.117344081009943e-06,0.3824577670656551,0.028024327729449745
0.006848372918310225,1749.712336393678,0.09485146968490878,2.5790127698172705e-10,1.4761926351197258e-05,0.40368444097853917,0.04877331682700926
0.008084851726774358,1851.3824377851433,0.11041786614045633,1.4557033705891607e-10,1.0089312570925558e-05,0.26019643677500015,0.018818628913167684
0.006463699794742037,1875.03229269763,0.12434522982619353,3.042774478843695e-10,1.2692423613017192e-05,0.20716427333894688,0.02639843376039429
0.006925425021743587,1985.180219334941,0.1296199908779063,3.0700257732527436e-10,7.165152304152581e-06,0.514455286049405,0.19836942600811447
0.006877717286802696,1597.9440406205808,0.11914735287439487,2.676900360394035e-10,8.195600857994641e-06,0.4484720868259664,0.014200298730558282
0.006041518408370744,1716.4043957674778,0.09614405578505335,1.4229736982498816e-10,1.4685550282466647e-05,0.1228610540854032,0.007692606690891106
0.007189134066674764,1645.2862087605383,0.09865554232995885,3.335459183158872e-10,1.4088314423841043e-05,0.6405178927693499,0.09536270295145684
0.00735872134432542,1924.4819720952628,0.09583960523060253,2.25934712942587e-11,1.1850657725281025e-05,0.6509103077911096,0.15999257579455714
0.006067544086856936,2033.187562371283,0.11170431557823601,3.115443604021865e-10,7.107327515769006e-06,0.13595861402324344,0.1959842953383494
0.006382997689637544,1601.371980586786,0.13875850503902437,1.785693303173452e-10,1.0773579794890245e-05,0.1805088408487147,0.0
0.008092299457904347,2054.953882802234,0.13898749739175312,7.581889938465362e-11,1.228952313778224e-05,0.4629139839802628,0.020971875081788854
0.008050800230699151,1710.9475808602945,0.1098869070084948,1.5327375530995314e-10,1.3531848632325348e-05,0.2669738786116911,0.10259567680472383
0.007997370226717482,1831.4935940334115,0.1096619892020922,2.0332172593013398e-10,7.169726567099137e-06,0.29632256940607077,0.03295773637589444
0.007519900178227566,1734.4403219020585,0.11795830125791044,1.0714351943836921e-10,1.4535147602524367e-05,0.5780812815009198,0.20285198013838626
0.007369944010675417,2105.239372176481,0.10776584001871674,2.5039308202385667e-10,1.3641370093524884e-05,0.6458967028875875,0.08448950298251588
0.007819705806273072,1881.811463452399,0.11867388562627484,2.9403753269172136e-10,1.0624126571057797e-05,0.38834515555079074,0.07839150712892702
0.007295889221562234,1904.5609572997778,0.11807632758573314,2.8178544320642535e-10,1.5506432794778287e-05,0.7101374719957928,0.5433898861345023
0.006156246094558084,1764.5073291756862,0.10264895904627235,1.929377041974686e-10,7.259920192286243e-06,0.14271186800031518,0.0030678017301829976
0.008136983087789942,1809.8181157500605,0.11648969178705362,2.396285407050689e-10,1.4401073951721364e-05,0.2490919024256225,0.037726846943088546
0.008738843561302355,1637.6508557476122,0.1156379642843187,2.5347612996164246e-10,1.6255899288431356e-05,0.1333965783476069,0.013947729129103886
0.008518980962453257,1826.930838895143,0.1373073955250701,2.708438241399639e-10,1.6259594579572926e-05,0.1557807175162306,0.01713885569145529
0.0072337311459589075,1701.7246527154834,0.10308797109006983,3.035488975349287e-10,1.0554545692640005e-05,0.6514963024398516,0.13560073527148528
0.007429444664151046,1737.040498571555,0.11327197838597765,9.208590249830058e-11,1.2792907895817905e-05,0.6567793981201473,0.1975994780280095
0.007874250970318734,1652.1177300501,0.12990205004302868,1.6719645547066034e-10,1.1129747627749864e-05,0.35423319205728404,0.17933738869190213
0.006511060795075094,1654.3813289582326,0.12649896048751014,2.854006407178285e-10,1.6243073836293318e-05,0.2336143796584304,0.0044851126914112974
0.00664893303123045,1963.1204331580307,0.09585164554199312,2.929720294700021e-10,7.767465941491089e-06,0.2972310352816927,0.10535787246611927
0.006512015786475321,1815.867457652473,0.1037559068471063,2.5527724543015553e-10,1.1766603701263888e-05,0.23255104147132385,0.011839975893022651
0.006366308881938993,1966.5409185637598,0.12408346018007319,1.7706566550000394e-10,9.903590598777508e-06,0.1767464298740916,0.04437815571878312
0.007467099685125621,2025.1094708331482,0.12790058463121148,3.16285675223845e-10,9.130986991352662e-06,0.6246093180434057,0.08230452928529584
0.0071153594786166835,1666.2670738272805,0.09667459780183826,1.6053802904786006e-10,1.4870872426691682e-05,0.6204608530151438,0.07631788890691918
0.0069954433634077245,1901.0508207001183,0.1260370597683227,1.1035085773731653e-10,9.154116063267398e-06,0.5205843993708017,0.18537856048940174
0.006708741071405918,1867.367883598728,0.10149417058310203,3.0198709114465664e-10,1.1731783002417209e-05,0.3139899555470016,0.06715478776786904
0.005921202550116811,1723.449856609327,0.10421574672933667,3.1573819692171247e-10,1.4647036532917683e-05,0.09235129443078356,0.0015929304228788329
0.005890052397953788,1799.6845107922209,0.10988056725882911,2.545824932742769e-10,7.532110900294655e-06,0.09711142567625704,0.0028358044421017362
0.007707891228544288,1732.2696230715658,0.12175213073933616,5.7227163338734167e-11,1.1335191590276564e-05,0.6593564210686611,0.35291893099835697
